index,SEP_onset_time,ln_peak_intensity,peak_intensity,target,CME_DONKI_time,CME_DONKI_latitude,CME_DONKI_longitude,CME_DONKI_speed,CME_CDAW_time,CME_CDAW_MPA,CME_CDAW_LinearSpeed,VlogV,DONKI_half_width,Accelaration,2nd_order_speed_final,2nd_order_speed_20R,CPA,Halo,daily_sunspots,Type2_Viz_Area,solar_wind_speed,CMEs_in_past_month,CMEs_in_past_9hours,CMEs_with_speed_over_1000_in_past_9hours,max_CME_speed_in_past_day,diffusive_shock,connection_angle_degrees,half_richardson_value
117,,-1.609437912,0.2,0,8/17/2011 4:39,0,0,1000,8/17/2011 4:00,29,692,4525.393481,40,-4.4,649,654,21,0,51,0,425.7,19,2,0,1000,5.39E-11,-53.8382865,-0.783818576
118,,-1.609437912,0.2,0,9/2/2011 6:30,-18,-32,390,9/2/2011 4:28,255,177,916.1785027,25,1.8,192,265,253,0,136,0,288,13,1,0,390,7.46E-34,-110.474728,-3.300342219
119,,-1.609437912,0.2,0,9/3/2011 4:24,16,150,360,9/3/2011 3:48,320,325,1879.743184,30,-10,285,0,291,0,140,0,361.8,12,1,0,390,1.72E-34,86.78275921,-2.036573092
120,,-1.609437912,0.2,0,9/5/2011 2:00,36,74,606,9/5/2011 0:48,304,622,4001.288738,40,15,820,739,308,0,114,0,355.2,13,1,0,606,2.30E-30,37.06256288,-0.371453101
121,9/6/2011 3:04,0.832604729,2.2993,0,9/6/2011 2:09,24,15,782,9/6/2011 2:24,70,782,5209.570407,25,105.6,1083,1662,360,1,89,17940000,417.3,13,1,0,782,8.67E-15,-45.52363462,-0.560411387
122,,-1.609437912,0.2,0,9/6/2011 5:54,30,100,670,9/6/2011 5:24,314,717,4714.329378,25,-0.1,716,716,302,0,89,0,424.8,14,2,0,782,1.66E-26,53.05317945,-0.761124892
123,9/6/2011 22:09,2.128564984,8.4028,0,9/6/2011 22:40,20,20,650,9/6/2011 23:05,300,575,3653.762773,30,1.1,589,582,360,1,89,16325500,410.3,15,1,0,782,8.22E-30,-40.39596073,-0.441274647
124,,-1.609437912,0.2,0,9/7/2011 19:00,16,-148,632,9/7/2011 18:48,73,924,6309.729954,45,7.5,964,979,65,0,72,0,392.3,15,1,0,650,4.94E-30,149.4120513,-6.036766107
125,,-1.609437912,0.2,0,9/7/2011 20:12,43,120,621,9/7/2011 20:12,321,627,4038.473481,23,3.8,681,647,304,0,72,0,389.7,16,2,0,650,3.59E-30,69.36188185,-1.300992605
126,,-1.609437912,0.2,0,9/7/2011 23:24,28,40,750,9/7/2011 23:05,269,792,5286.252622,33,-3.1,782,756,290,0,72,0,378.5,17,3,0,750,2.47E-16,-34.23357036,-0.316911125
127,,-1.609437912,0.2,0,9/8/2011 23:09,35,130,1040,9/8/2011 22:12,315,983,6773.468765,40,15,1114,1038,350,0,54,0,326.8,17,1,1,1040,9.89E-11,65.71960269,-1.167946506
128,,-1.609437912,0.2,0,9/10/2011 3:54,49,17,603,9/10/2011 3:12,323,619,3978.997164,29,1.5,639,628,333,0,80,0,494.3,18,1,0,603,2.10E-30,-55.12723753,-0.821798896
129,,-1.609437912,0.2,0,9/10/2011 10:24,14,64,899,9/10/2011 8:48,257,610,3912.209964,42,28.1,954,864,275,0,80,0,478,19,2,0,899,5.08E-12,21.17790506,-0.121282764
130,,-1.609437912,0.2,0,9/11/2011 6:12,13,-121,713,9/11/2011 4:48,74,367,2167.267798,26,6,466,471,66,0,94,0,607.7,19,1,0,899,3.08E-19,-155.2167594,-6.51493845
131,,-1.609437912,0.2,0,9/13/2011 12:48,49,96,680,9/13/2011 12:36,309,746,4934.585298,45,7.9,816,806,310,0,145,0,580.5,17,1,0,680,4.08E-24,68.78149165,-1.27931141
132,,-1.609437912,0.2,0,9/14/2011 1:54,21,38,600,9/14/2011 0:00,302,408,2452.597007,46,3.2,452,457,334,0,169,0,538.5,18,1,0,680,1.92E-30,-21.4676525,-0.124624149
133,,-1.609437912,0.2,0,9/14/2011 22:09,-12,46,520,9/14/2011 22:24,44,396,2368.640028,24,3.6,408,481,47,0,169,0,462.8,19,1,0,600,1.42E-31,-12.49900741,-0.042245859
134,,-1.609437912,0.2,0,9/17/2011 0:00,25,58,630,9/16/2011 23:48,294,669,4352.369536,25,19,876,823,280,0,160,0,394.3,17,1,0,630,4.66E-30,-25.00029564,-0.169014273
135,,-1.609437912,0.2,0,9/19/2011 2:09,21,-126,355,9/19/2011 0:24,74,441,2685.26879,40,-8.2,334,315,50,0,142,0,411.8,18,1,0,355,1.33E-34,158.9377822,-6.831048842
136,,-1.609437912,0.2,0,9/19/2011 7:24,14,149,640,9/19/2011 9:12,301,444,2706.546106,30,9.6,557,585,287,0,142,0,415,19,2,0,640,6.20E-30,93.66134678,-2.372214138
137,,-1.609437912,0.2,0,9/19/2011 10:24,20,-65,620,9/19/2011 11:24,65,590,3764.272297,30,-5,531,546,59,0,142,0,412.7,20,3,0,640,3.49E-30,-118.516581,-3.798318002
138,,-1.609437912,0.2,0,9/19/2011 17:06,26,-109,458,9/19/2011 16:00,47,316,1818.814539,32,-10.7,227,0,55,0,142,0,410.7,21,2,0,640,1.41E-32,-150.1544505,-6.096906163
139,,-1.609437912,0.2,0,9/21/2011 22:24,5,125,1500,9/21/2011 22:12,305,1007,6963.134009,60,-3,979,997,325,0,108,0,389.8,22,1,1,1500,1.42E-09,66.29939867,-1.188645285
140,9/23/2011 15:00,3.552973817,34.917,1,9/22/2011 11:24,10,-90,1000,9/22/2011 10:48,72,1905,14387.01203,70,-68.3,1563,1809,360,1,109,10795750,391.2,23,1,0,1500,5.39E-11,-147.188799,-5.858448503
141,,-1.609437912,0.2,0,9/23/2011 22:39,33,-50,637,9/23/2011 22:12,59,575,3653.762773,24,-2.7,543,551,58,0,91,0,356.5,24,1,0,637,5.70E-30,-110.1803069,-3.282774478
142,,-1.609437912,0.2,0,9/24/2011 10:24,-9,-50,634,9/24/2011 9:48,90,1936,14652.38226,20,-25,1859,1874,92,0,116,0,348.2,25,1,0,637,5.23E-30,-115.4804071,-3.606199143
143,,-1.609437912,0.2,0,9/24/2011 13:09,12,-45,1507,9/24/2011 12:48,78,1915,14472.56061,50,79.6,2254,2089,360,1,116,9341500,343.7,26,2,1,1507,1.44E-09,-111.1860622,-3.342980104
144,,-1.609437912,0.2,0,9/24/2011 22:00,35,-25,700,9/24/2011 19:36,43,972,6686.733842,35,-38.2,697,733,360,1,116,0,324.8,27,2,1,1507,8.98E-21,-94.55482389,-2.417689216
145,,-1.609437912,0.2,0,9/25/2011 1:54,-30,50,500,9/25/2011 0:24,238,557,3521.668839,20,3.6,593,597,263,0,122,0,310.7,28,2,0,1507,6.97E-32,-37.57194939,-0.381733743
146,,-1.609437912,0.2,0,9/25/2011 3:39,-19,52,681,9/25/2011 3:12,236,613,3934.457706,30,8.2,726,662,260,0,122,0,309.2,29,3,0,1507,6.56E-24,-28.84778253,-0.225039091
147,,-1.609437912,0.2,0,9/28/2011 16:24,-5,75,400,9/28/2011 16:36,48,487,3013.684628,30,-5.2,460,375,39,0,109,0,453.7,30,1,0,400,1.19E-33,24.95878886,-0.168453527
148,,-1.609437912,0.2,0,9/29/2011 18:54,27,-156,540,9/29/2011 20:45,57,485,2999.312212,34,-7.2,377,452,39,0,128,0,529.8,31,1,0,540,2.83E-31,147.2607002,-5.864173563
149,,-1.609437912,0.2,0,9/29/2011 19:39,-26,139,650,9/29/2011 20:50,256,575,3653.762773,40,-7.5,503,536,246,0,128,0,512.3,32,2,0,650,8.22E-30,93.83053925,-2.380792346
150,,-1.609437912,0.2,0,9/30/2011 19:54,0,-120,1500,9/30/2011 20:00,62,337,1961.367948,45,40.7,396,1037,77,0,116,0,454.5,33,1,1,1500,1.42E-09,-170.4267515,-7.854320614
151,,-1.609437912,0.2,0,10/1/2011 9:54,38,55,330,10/1/2011 9:36,315,448,2734.947368,23,-3.3,414,394,317,0,118,0,534.2,34,1,0,1500,3.47E-35,39.59999463,-0.424056132
152,,-1.609437912,0.2,0,10/2/2011 1:54,10,-6,500,10/2/2011 2:00,179,259,1439.218468,28,0.6,262,282,167,0,118,0,506.5,35,1,0,500,6.97E-32,-51.94492247,-0.729657915
153,,-1.609437912,0.2,0,10/4/2011 13:10,35,-155,1370,10/4/2011 13:25,15,1101,7711.375525,50,-29.1,906,1025,360,1,128,0,359.8,34,1,1,1370,9.99E-10,129.7395416,-4.551743826
154,,-1.609437912,0.2,0,10/5/2011 18:54,-33,-30,350,10/5/2011 9:12,137,177,916.1785027,23,7.4,430,418,138,0,100,0,425,34,1,0,350,1.02E-34,-84.90955868,-1.949603341
155,,-1.609437912,0.2,0,10/5/2011 19:09,-5,44,450,10/5/2011 20:12,73,111,522.7578523,30,4.2,213,316,74,0,100,0,425,35,2,0,450,1.02E-32,-11.10377321,-0.033340665
156,,-1.609437912,0.2,0,10/13/2011 2:32,40,-110,330,10/13/2011 2:03,41,216,1161.060136,36,4.6,298,356,45,0,161,0,352.7,26,1,0,330,3.47E-35,-139.7389425,-5.280414295
157,,-1.609437912,0.2,0,10/13/2011 3:17,28,142,509,10/13/2011 2:03,317,429,2600.365018,33,22.8,804,743,321,0,161,0,352.7,27,2,0,509,9.65E-32,78.56000908,-1.668922398
158,,-1.609437912,0.2,0,10/14/2011 9:12,41,-163,460,10/14/2011 9:12,50,454,2777.616128,34,-5.1,394,376,40,0,170,0,365.5,26,1,0,460,1.53E-32,121.8061029,-4.012094833
159,,-1.609437912,0.2,0,10/14/2011 12:24,4,-133,700,10/14/2011 12:24,106,814,5455.395738,54,-9.5,735,750,32,0,170,0,362.2,27,2,0,700,8.98E-21,163.251554,-7.206887472
160,,-1.609437912,0.2,0,10/14/2011 21:09,30,-130,650,10/14/2011 19:48,42,660,4284.878291,30,8.4,764,720,42,0,170,0,416,28,2,0,700,8.22E-30,149.610387,-6.052803646
161,,-1.609437912,0.2,0,10/15/2011 6:24,-9,-160,544,10/15/2011 7:24,61,550,3470.455053,20,10.3,705,643,64,0,148,0,430.3,28,1,0,700,3.24E-31,145.6767564,-5.738701284
162,,-1.609437912,0.2,0,10/15/2011 9:18,20,-90,543,10/15/2011 11:12,224,625,4023.594781,20,10.3,705,643,64,0,148,0,456.7,29,2,0,700,3.13E-31,-136.2016906,-5.016468501
163,,-1.609437912,0.2,0,10/16/2011 16:48,30,60,537,10/16/2011 19:12,27,215,1154.687176,25,-5.5,169,0,26,0,154,0,443.3,30,1,0,537,2.56E-31,31.02347754,-0.260263969
164,,-1.609437912,0.2,0,10/18/2011 9:12,-36,105,380,10/18/2011 8:12,241,421,2543.948423,33,-8.7,322,234,266,0,156,0,375.8,30,1,0,380,4.63E-34,54.42051882,-0.800863404
165,,-1.609437912,0.2,0,10/20/2011 3:54,28,127,340,10/20/2011 3:36,288,893,6067.565817,36,-21.6,758,735,298,0,183,0,408.8,27,1,0,340,6.01E-35,73.23829994,-1.450472844
166,,-1.609437912,0.2,0,10/21/2011 9:24,28,152,374,10/21/2011 8:24,303,481,2970.592157,30,5.7,555,551,312,0,194,0,340.2,28,1,0,374,3.46E-34,85.26092332,-1.965772051
167,,-1.609437912,0.2,0,10/21/2011 13:54,-25,59,276,10/21/2011 13:25,250,317,1825.571862,29,0.5,322,331,252,0,194,332500,329.3,29,2,0,374,1.27E-36,-27.02040308,-0.197431634
168,,-1.609437912,0.2,0,10/22/2011 1:36,50,25,590,10/22/2011 1:25,354,593,3786.420279,46,9.5,739,663,360,1,174,0,323.7,29,1,0,590,1.42E-30,-63.37787867,-1.086196729
169,10/22/2011 12:49,2.635766206,13.954,1,10/22/2011 11:20,52,90,990,10/22/2011 10:24,311,1005,6947.306535,55,17.7,1164,1074,360,1,174,0,313.2,30,1,0,990,4.53E-11,53.89176501,-0.78537651
170,,-1.609437912,0.2,0,10/25/2011 7:12,-4,-75,380,10/25/2011 6:24,97,311,1785.075596,25,6.4,466,430,88,0,110,0,464.5,24,1,0,380,4.63E-34,-124.2458372,-4.17442619
171,,-1.609437912,0.2,0,10/26/2011 10:24,10,31,470,10/26/2011 10:00,289,270,1511.573929,37,5.1,345,403,298,0,104,0,401,25,1,0,470,2.26E-32,-27.87472932,-0.210113719
172,,-1.609437912,0.2,0,10/27/2011 12:24,23,-35,730,10/27/2011 12:00,54,570,3617.012726,25,-5,507,528,360,1,93,0,408.7,26,1,0,730,1.07E-17,-90.99202494,-2.238926069
173,,-1.609437912,0.2,0,10/28/2011 1:09,-33,130,320,10/27/2011 23:14,229,286,1617.613658,30,5.4,403,394,225,0,101,0,375.3,27,1,0,730,1.97E-35,72.45307963,-1.419537249
174,,-1.609437912,0.2,0,10/29/2011 16:55,35,-128,350,10/29/2011 17:12,37,249,1373.845771,45,6.4,382,409,53,0,94,0,296,27,1,0,350,1.02E-34,137.7136613,-5.128462011
175,,-1.609437912,0.2,0,11/1/2011 16:54,29,-53,500,11/1/2011 15:36,59,289,1637.597313,20,-13,213,0,58,0,125,0,398,23,1,0,500,6.97E-32,-107.9097118,-3.148865845
176,,-1.609437912,0.2,0,11/2/2011 20:39,23,-65,400,11/2/2011 20:00,58,384,2285.04674,37,9.8,572,531,54,0,128,0,392.3,24,1,0,400,1.19E-33,-120.4652376,-3.924249181
177,11/4/2011 0:04,1.263448531,3.5376,0,11/3/2011 22:39,-7,-160,1100,11/3/2011 23:30,90,991,6836.626104,65,-40.5,765,946,360,1,125,0,334,24,1,1,1100,2.00E-10,131.0051867,-4.64098403
178,,-1.609437912,0.2,0,11/4/2011 3:24,0,-130,560,11/4/2011 1:25,84,756,5010.79928,60,-8,677,716,360,1,99,0,326.5,25,2,1,1100,5.48E-31,159.8041085,-6.905720147
179,,-1.609437912,0.2,0,11/5/2011 1:25,45,60,330,11/5/2011 0:36,326,290,1644.265468,30,6.9,471,419,308,0,114,0,314.8,24,1,0,560,3.47E-35,-46.40775432,-0.58239039
180,,-1.609437912,0.2,0,11/8/2011 0:00,34,47,680,11/7/2011 23:48,320,527,3302.814689,26,5.3,578,595,303,0,171,0,369.2,25,1,0,680,4.08E-24,-36.82227852,-0.366652297
181,,-1.609437912,0.2,0,11/9/2011 9:09,-35,-44,560,11/9/2011 8:36,131,496,3078.46166,35,1.3,516,507,132,0,177,0,363.7,26,1,0,560,5.48E-31,-103.8698443,-2.917507991
182,,-1.609437912,0.2,0,11/9/2011 13:39,24,-35,1150,11/9/2011 13:36,48,907,6176.799202,38,-12.1,788,869,360,1,177,3276000,343.2,27,2,1,1150,3.13E-10,-100.7490137,-2.744825249
183,,-1.609437912,0.2,0,11/9/2011 18:36,-24,63,299,11/9/2011 18:48,336,898,6106.552721,20,119.9,1216,1801,335,0,177,0,331.3,28,2,1,1150,5.62E-36,-24.73696094,-0.165472481
184,,-1.609437912,0.2,0,11/10/2011 4:39,19,119,550,11/10/2011 3:48,290,489,3028.065257,35,-0.6,484,477,288,0,170,0,342.3,29,1,0,1150,3.95E-31,54.44079001,-0.801460145
185,,-1.609437912,0.2,0,11/11/2011 7:09,-30,58,800,11/11/2011 7:12,225,831,5586.50536,30,-12.6,714,776,227,0,162,0,378.8,30,1,0,800,3.85E-14,-30.09462953,-0.244912582
186,,-1.609437912,0.2,0,11/12/2011 18:36,-3,-110,695,11/12/2011 18:36,83,654,4239.952208,70,-0.7,649,646,66,0,157,0,421.5,29,1,0,695,1.78E-21,-164.0964136,-7.281674675
187,,-1.609437912,0.2,0,11/13/2011 18:36,15,176,888,11/13/2011 18:36,349,596,3808.583438,60,-14.2,418,484,360,1,162,0,372.7,28,1,0,888,3.51E-12,113.6187567,-3.490865837
188,,-1.609437912,0.2,0,11/14/2011 19:09,62,-56,675,11/14/2011 17:12,39,472,2906.094081,30,-7.2,403,360,39,0,164,0,370.7,26,1,0,675,3.13E-25,-102.6588122,-2.849873372
189,,-1.609437912,0.2,0,11/14/2011 20:39,-35,10,344,11/14/2011 20:24,220,792,5286.252622,30,2.1,810,807,179,0,164,0,369,27,2,0,675,7.45E-35,-59.79675562,-0.966915084
190,,-1.609437912,0.2,0,11/15/2011 5:36,3,-142,766,11/15/2011 5:24,62,523,3273.761106,42,6.5,620,585,60,0,141,0,370.5,28,2,0,766,1.74E-15,155.9635469,-6.577779332
191,,-1.609437912,0.2,0,11/15/2011 9:48,62,58,444,11/15/2011 9:48,331,510,3179.54947,24,-5,469,428,319,0,141,0,366.3,29,2,0,766,7.99E-33,-62.096762,-1.042727921
192,,-1.609437912,0.2,0,11/15/2011 19:24,-22,-80,379,11/15/2011 21:16,293,179,928.5420592,27,-9.3,128,0,296,0,141,0,391.8,29,1,0,766,4.42E-34,-133.9780657,-4.85400814
193,,-1.609437912,0.2,0,11/16/2011 15:24,25,90,269,11/16/2011 15:24,298,372,2201.828514,30,-8.5,315,0,301,0,125,0,441,30,1,0,379,7.91E-37,44.44751613,-0.53422977
194,,-1.609437912,0.2,0,11/17/2011 17:24,-15,41,385,11/17/2011 17:12,226,205,1091.217046,25,0.3,211,215,224,0,121,0,410.2,30,1,0,385,5.89E-34,-21.00229168,-0.11927968
195,,-1.609437912,0.2,0,11/17/2011 20:36,27,-118,773,11/17/2011 20:36,100,1041,7232.802488,49,-8.9,976,1005,360,1,121,0,400,31,2,0,773,3.65E-15,-152.6238779,-6.299093593
196,,-1.609437912,0.2,0,11/18/2011 0:00,40,98,465,11/17/2011 23:12,309,479,2956.244586,20,-4.7,431,412,304,0,132,0,390.3,32,3,0,773,1.86E-32,53.63144267,-0.777807367
197,,-1.609437912,0.2,0,11/18/2011 2:48,45,98,674,11/18/2011 2:48,310,601,3845.555556,35,-5,540,565,320,0,132,0,379.3,33,3,0,773,1.80E-25,55.91537726,-0.845464958
198,,-1.609437912,0.2,0,11/20/2011 16:09,5,65,430,11/20/2011 14:48,288,355,2084.601815,52,3.4,422,410,264,0,137,0,298.5,31,1,0,430,4.45E-33,-12.78378217,-0.04419283
199,,-1.609437912,0.2,0,11/20/2011 22:54,22,-165,730,11/20/2011 23:12,6,641,4142.801882,26,-5,601,590,360,1,137,0,296.2,32,2,0,730,1.07E-17,115.4609398,-3.604983403
200,,-1.609437912,0.2,0,11/22/2011 3:48,47,120,136,11/22/2011 3:24,332,233,1270.09196,22,0.7,241,261,322,0,138,0,322.5,31,1,0,136,1.77E-42,63.38272764,-1.086362943
201,,-1.609437912,0.2,0,11/22/2011 6:36,3,-47,778,11/22/2011 6:24,71,506,3150.627555,34,-7.2,437,390,96,0,138,0,345,32,2,0,778,5.97E-15,-113.3977372,-3.477297674
202,,-1.609437912,0.2,0,11/22/2011 22:24,40,61,718,11/22/2011 20:57,316,668,4344.8645,39,22.4,938,852,291,0,138,0,382.8,33,1,0,778,9.75E-19,40.0132332,-0.432952631
203,,-1.609437912,0.2,0,11/25/2011 7:18,38,-105,330,11/25/2011 4:28,43,543,3419.330361,18,17.8,740,745,67,0,158,0,403.5,33,1,0,330,3.47E-35,-138.4683762,-5.184827258
204,11/26/2011 8:05,4.37415826,79.373,1,11/26/2011 7:12,23,45,930,11/26/2011 7:12,327,933,6380.232052,72,9,1012,975,360,1,131,24327750,402.8,33,1,0,930,1.24E-11,-25.74643852,-0.179253406
205,,-1.609437912,0.2,0,11/28/2011 7:39,25,-50,454,11/28/2011 6:36,44,579,3683.194135,35,6.2,673,627,56,0,98,0,369.5,32,1,0,454,1.20E-32,-109.8710321,-3.264370932
206,,-1.609437912,0.2,0,11/29/2011 23:54,-40,-160,560,11/29/2011 23:12,119,768,5102.430515,40,-14.3,630,698,102,0,135,0,439.7,32,1,0,560,5.48E-31,130.4483186,-4.601612718
207,,-1.609437912,0.2,0,11/30/2011 23:54,-36,-150,250,11/30/2011 23:24,174,239,1308.874789,40,-0.3,233,232,176,0,132,0,470.2,33,1,0,560,2.02E-37,140.0062301,-5.300633985
208,,-1.609437912,0.2,0,12/1/2011 10:30,17,80,350,12/1/2011 8:00,290,424,2565.086985,25,6.1,511,516,285,0,129,0,468.8,34,1,0,350,1.02E-34,35.03977459,-0.332013468
209,,-1.609437912,0.2,0,12/2/2011 20:54,52,80,500,12/2/2011 19:00,149,282,1591.017794,37,-0.1,281,279,150,0,127,0,392.5,33,1,0,500,6.97E-32,55.08246099,-0.820464443
210,,-1.609437912,0.2,0,12/3/2011 7:48,-21,134,512,12/3/2011 7:36,243,454,2777.616128,40,-2.9,420,405,239,0,154,0,395,34,1,0,512,1.07E-31,76.92583581,-1.600212065
211,,-1.609437912,0.2,0,12/3/2011 11:24,30,97,622,12/3/2011 11:24,300,645,4172.666454,30,6.9,735,696,299,0,154,0,398.2,35,2,0,622,3.70E-30,48.02637701,-0.623724415
212,,-1.609437912,0.2,0,12/3/2011 15:54,65,-175,470,12/3/2011 16:36,3,434,2635.701328,20,7.9,534,554,347,0,154,0,410.2,36,3,0,622,2.26E-32,105.4674966,-3.007948307
213,,-1.609437912,0.2,0,12/4/2011 14:00,-18,160,270,12/4/2011 12:48,225,261,1452.339826,25,24.7,362,787,218,0,162,0,454.2,35,1,0,470,8.47E-37,108.5477017,-3.186209721
214,,-1.609437912,0.2,0,12/4/2011 20:39,43,72,520,12/4/2011 20:12,128,481,2970.592157,46,-18.3,422,0,97,0,162,0,414.7,36,2,0,520,1.42E-31,45.54221917,-0.560869045
215,,-1.609437912,0.2,0,12/6/2011 10:12,24,146,669,12/6/2011 10:12,330,677,4412.463452,44,7,745,734,297,0,151,0,318.2,36,1,0,669,8.79E-27,75.39111228,-1.536998326
216,,-1.609437912,0.2,0,12/7/2011 5:36,32,169,607,12/7/2011 5:36,327,464,2848.906432,39,0.6,468,473,324,0,132,0,293.7,37,1,0,669,2.37E-30,90.81812727,-2.230376485
217,,-1.609437912,0.2,0,12/7/2011 9:39,20,169,724,12/7/2011 9:36,327,713,4684.040253,44,28.6,855,998,360,1,132,0,295.3,38,2,0,724,3.43E-18,91.30384897,-2.254297685
218,,-1.609437912,0.2,0,12/7/2011 21:54,4,-160,396,12/7/2011 20:57,109,221,1192.993957,17,4.1,322,335,112,0,132,0,313.2,39,1,0,724,9.87E-34,126.7188199,-4.342255091
219,,-1.609437912,0.2,0,12/8/2011 11:12,-40,-81,419,12/8/2011 9:24,136,170,873.0857343,26,-3.9,121,0,121,0,159,0,308.2,39,1,0,419,2.77E-33,-134.1320421,-4.865171637
220,,-1.609437912,0.2,0,12/9/2011 4:28,17,-66,292,12/9/2011 5:24,60,189,990.6901858,27,2.8,250,288,63,0,114,0,296.5,40,1,0,419,3.62E-36,-140.0607301,-5.304761521
221,,-1.609437912,0.2,0,12/9/2011 6:36,-30,149,808,12/9/2011 5:36,157,155,781.7308931,26,3.2,223,287,163,0,114,0,297,41,2,0,808,6.84E-14,74.3337412,-1.494187421
222,,-1.609437912,0.2,0,12/9/2011 12:09,-1,-158,436,12/9/2011 12:12,75,335,1947.733728,32,-1,321,313,74,0,114,0,310.2,41,3,0,808,5.73E-33,128.1086971,-4.438030901
223,,-1.609437912,0.2,0,12/11/2011 8:48,21,-34,500,12/11/2011 8:36,70,398,2382.607898,35,-10.5,329,0,72,0,93,0,448,38,1,0,500,6.97E-32,-85.48065988,-1.975917581
224,,-1.609437912,0.2,0,12/11/2011 10:09,21,-31,445,12/11/2011 10:12,339,264,1472.050563,25,-0.1,263,260,336,0,93,0,453.2,39,2,0,500,8.33E-33,-82.13489622,-1.82426749
225,,-1.609437912,0.2,0,12/13/2011 2:12,-30,53,468,12/13/2011 1:48,233,503,3128.956856,20,-7.3,392,429,217,0,81,0,466.3,39,1,0,468,2.09E-32,30.22312758,-0.247008502
226,,-1.609437912,0.2,0,12/13/2011 23:24,51,112,360,12/14/2011 0:24,249,452,2763.384345,30,10.3,532,622,247,0,81,0,450.7,39,1,0,468,1.72E-34,72.32141425,-1.414382628
227,,-1.609437912,0.2,0,12/14/2011 3:56,-9,94,817,12/14/2011 4:01,254,576,3661.118013,25,34.3,930,925,247,0,78,0,426.2,40,2,0,817,1.24E-13,41.0518479,-0.455720448
228,,-1.609437912,0.2,0,12/14/2011 11:39,-21,45,407,12/14/2011 11:12,250,395,2361.659877,36,1.8,417,429,239,0,78,0,396.5,41,2,0,817,1.63E-33,-24.44362071,-0.16157128
229,,-1.609437912,0.2,0,12/14/2011 15:24,20,-144,554,12/14/2011 15:12,51,582,3705.285801,32,-13.2,450,415,49,0,78,0,391.2,42,2,0,817,4.51E-31,150.1832562,-6.099245655
230,,-1.609437912,0.2,0,12/15/2011 4:39,-23,57,374,12/15/2011 4:12,239,304,1737.976421,25,7.4,486,445,238,0,57,0,362,41,1,0,554,3.46E-34,-23.80497325,-0.153238711
231,,-1.609437912,0.2,0,12/17/2011 5:12,66,80,521,12/17/2011 5:00,323,510,3179.54947,33,6.5,623,572,301,0,90,0,283.8,38,1,0,521,1.48E-31,-66.00222897,-1.178013583
232,,-1.609437912,0.2,0,12/17/2011 11:00,47,156,1157,12/17/2011 11:00,334,987,6805.039329,40,-29.1,730,895,7,0,90,0,272.7,39,2,1,1157,3.31E-10,77.80416437,-1.636962681
233,,-1.609437912,0.2,0,12/21/2011 3:24,-40,-137,1300,12/21/2011 3:12,134,1064,7415.857273,30,-25.5,869,977,360,1,109,4914000,334.5,34,1,1,1300,7.64E-10,133.7348622,-4.836401671
234,,-1.609437912,0.2,0,12/23/2011 2:48,17,145,330,12/23/2011 2:24,302,390,2326.797228,30,6.4,448,515,287,0,103,0,400.7,32,1,0,330,3.47E-35,87.89875453,-2.089289088
235,,-1.609437912,0.2,0,12/23/2011 4:17,-17,-128,572,12/23/2011 3:24,98,484,2992.129095,20,12.2,573,655,83,0,103,0,396.3,33,2,0,572,8.06E-31,162.055322,-7.101656947
236,,-1.609437912,0.2,0,12/24/2011 0:54,17,-70,520,12/24/2011 0:36,44,475,2927.574532,40,3,522,509,56,0,84,0,364.8,34,1,0,572,1.42E-31,-130.5470626,-4.608581813
237,,-1.609437912,0.2,0,12/24/2011 9:18,-15,-75,600,12/24/2011 8:48,99,732,4828.111336,25,-17.9,547,656,73,0,84,0,351.2,35,2,0,600,1.92E-30,-137.9654438,-5.14723193
238,,-1.609437912,0.2,0,12/25/2011 1:24,35,0,480,12/25/2011 1:25,355,577,3668.474988,30,-11.5,472,450,329,0,97,0,360.3,36,1,0,600,3.31E-32,-68.64865827,-1.274374874
239,12/25/2011 19:39,1.129206154,3.0932,0,12/25/2011 19:24,-10,20,650,12/25/2011 17:48,231,215,1154.687176,35,-0.3,214,198,241,0,97,0,356.7,36,1,0,650,8.22E-30,-45.13921181,-0.550986599
240,,-1.609437912,0.2,0,12/25/2011 20:54,-8,40,770,12/25/2011 18:48,235,366,2160.3638,36,-4.7,295,266,247,0,97,70000,350.7,37,2,0,770,2.68E-15,-26.50449262,-0.18996434
241,,-1.609437912,0.2,0,12/26/2011 11:54,21,0,721,12/26/2011 11:48,2,736,4858.505367,30,-19.3,587,567,340,0,117,0,321,37,1,0,770,1.86E-18,-72.67476195,-1.428237162
242,,-1.609437912,0.2,0,12/29/2011 17:06,20,88,400,12/29/2011 16:24,293,736,4858.505367,30,3.2,769,756,278,0,112,0,401.3,37,1,0,400,1.19E-33,36.2527245,-0.355397521
243,,-1.609437912,0.2,0,12/30/2011 19:39,60,-169,450,12/30/2011 19:12,351,960,6592.255953,33,48.7,1231,1277,2,0,93,0,364.8,37,1,0,450,1.02E-32,108.0004959,-3.154166336
244,,-1.609437912,0.2,0,12/30/2011 21:24,-15,130,432,12/30/2011 20:57,233,356,2091.47534,25,-2.5,341,282,238,0,93,0,369.8,38,2,0,450,4.85E-33,68.80907538,-1.280337711
245,,-1.609437912,0.2,0,1/1/2012 13:36,8,142,820,1/1/2012 13:36,293,639,4127.878946,45,12,749,755,297,0,71,0,366.3,37,1,0,820,1.50E-13,79.53520069,-1.710613345
